iso_code,continent,location,date,total_vaccinations,new_vaccinations
PAN,North America,Panama,1/1/2021,,
PAN,North America,Panama,1/2/2021,,
PAN,North America,Panama,1/3/2021,,
PAN,North America,Panama,1/4/2021,,
PAN,North America,Panama,1/5/2021,,
PAN,North America,Panama,1/6/2021,,
PAN,North America,Panama,1/7/2021,,
PAN,North America,Panama,1/8/2021,,
PAN,North America,Panama,1/9/2021,,
PAN,North America,Panama,1/10/2021,,
PAN,North America,Panama,1/11/2021,,
PAN,North America,Panama,1/12/2021,,
PAN,North America,Panama,1/13/2021,,
PAN,North America,Panama,1/14/2021,,
PAN,North America,Panama,1/15/2021,,
PAN,North America,Panama,1/16/2021,,
PAN,North America,Panama,1/17/2021,,
PAN,North America,Panama,1/18/2021,,
PAN,North America,Panama,1/19/2021,,
PAN,North America,Panama,1/20/2021,641,
PAN,North America,Panama,1/21/2021,2728,2087
PAN,North America,Panama,1/22/2021,5081,2353
PAN,North America,Panama,1/23/2021,5594,513
PAN,North America,Panama,1/24/2021,6420,826
PAN,North America,Panama,1/25/2021,6597,177
PAN,North America,Panama,1/26/2021,7497,900
PAN,North America,Panama,1/27/2021,8546,1049
PAN,North America,Panama,1/28/2021,8723,177
PAN,North America,Panama,1/29/2021,8772,49
PAN,North America,Panama,1/30/2021,,
PAN,North America,Panama,1/31/2021,,
PAN,North America,Panama,2/1/2021,10549,
PAN,North America,Panama,2/2/2021,12013,1464
PAN,North America,Panama,2/3/2021,12362,349
PAN,North America,Panama,2/4/2021,12428,66
PAN,North America,Panama,2/5/2021,12441,13
PAN,North America,Panama,2/6/2021,,
PAN,North America,Panama,2/7/2021,,
PAN,North America,Panama,2/8/2021,,
PAN,North America,Panama,2/9/2021,12806,
PAN,North America,Panama,2/10/2021,,
PAN,North America,Panama,2/11/2021,,
PAN,North America,Panama,2/12/2021,,
PAN,North America,Panama,2/13/2021,,
PAN,North America,Panama,2/14/2021,,
PAN,North America,Panama,2/15/2021,,
PAN,North America,Panama,2/16/2021,,
PAN,North America,Panama,2/17/2021,,
PAN,North America,Panama,2/18/2021,30776,
PAN,North America,Panama,2/19/2021,40830,10054
PAN,North America,Panama,2/20/2021,45535,4705
PAN,North America,Panama,2/21/2021,47848,2313
PAN,North America,Panama,2/22/2021,61168,13320
PAN,North America,Panama,2/23/2021,64636,3468
PAN,North America,Panama,2/24/2021,79989,15353
PAN,North America,Panama,2/25/2021,89419,9430
PAN,North America,Panama,2/26/2021,106667,17248
PAN,North America,Panama,2/27/2021,114529,7862
PAN,North America,Panama,2/28/2021,119176,4647
PAN,North America,Panama,3/1/2021,122189,3013
PAN,North America,Panama,3/2/2021,132610,10421
PAN,North America,Panama,3/3/2021,136343,3733
PAN,North America,Panama,3/4/2021,150411,14068
PAN,North America,Panama,3/5/2021,166931,16520
PAN,North America,Panama,3/6/2021,194715,27784
PAN,North America,Panama,3/7/2021,208415,13700
PAN,North America,Panama,3/8/2021,211751,3336
PAN,North America,Panama,3/9/2021,214492,2741
PAN,North America,Panama,3/10/2021,224765,10273
PAN,North America,Panama,3/11/2021,233365,8600
PAN,North America,Panama,3/12/2021,,
PAN,North America,Panama,3/13/2021,,
PAN,North America,Panama,3/14/2021,,
PAN,North America,Panama,3/15/2021,,
PAN,North America,Panama,3/16/2021,,
PAN,North America,Panama,3/17/2021,,
PAN,North America,Panama,3/18/2021,287086,
PAN,North America,Panama,3/19/2021,,
PAN,North America,Panama,3/20/2021,,
PAN,North America,Panama,3/21/2021,,
PAN,North America,Panama,3/22/2021,,
PAN,North America,Panama,3/23/2021,,
PAN,North America,Panama,3/24/2021,,
PAN,North America,Panama,3/25/2021,329822,
PAN,North America,Panama,3/26/2021,342716,12894
PAN,North America,Panama,3/27/2021,352876,10160
PAN,North America,Panama,3/28/2021,357431,4555
PAN,North America,Panama,3/29/2021,358277,846
PAN,North America,Panama,3/30/2021,,
PAN,North America,Panama,3/31/2021,,
PAN,North America,Panama,4/1/2021,373491,
PAN,North America,Panama,4/2/2021,,
PAN,North America,Panama,4/3/2021,,
PAN,North America,Panama,4/4/2021,,
PAN,North America,Panama,4/5/2021,387580,
PAN,North America,Panama,4/6/2021,408618,21038
PAN,North America,Panama,4/7/2021,440787,32169
PAN,North America,Panama,4/8/2021,456929,16142
PAN,North America,Panama,4/9/2021,478146,21217
PAN,North America,Panama,4/10/2021,490911,12765
PAN,North America,Panama,4/11/2021,,
PAN,North America,Panama,4/12/2021,505005,
PAN,North America,Panama,4/13/2021,518629,13624
PAN,North America,Panama,4/14/2021,529017,10388
PAN,North America,Panama,4/15/2021,550860,21843
PAN,North America,Panama,4/16/2021,557510,6650
PAN,North America,Panama,4/17/2021,560691,3181
PAN,North America,Panama,4/18/2021,564725,4034
PAN,North America,Panama,4/19/2021,565471,746
PAN,North America,Panama,4/20/2021,569267,3796
PAN,North America,Panama,4/21/2021,574212,4945
PAN,North America,Panama,4/22/2021,590703,16491
PAN,North America,Panama,4/23/2021,595807,5104
PAN,North America,Panama,4/24/2021,608957,13150
PAN,North America,Panama,4/25/2021,619190,10233
PAN,North America,Panama,4/26/2021,622720,3530
PAN,North America,Panama,4/27/2021,640507,17787
PAN,North America,Panama,4/28/2021,643939,3432
PAN,North America,Panama,4/29/2021,672159,28220
PAN,North America,Panama,4/30/2021,672846,687
PNG,Oceania,Papua New Guinea,3/20/2020,,
PNG,Oceania,Papua New Guinea,3/21/2020,,
PNG,Oceania,Papua New Guinea,3/22/2020,,
PNG,Oceania,Papua New Guinea,3/23/2020,,
PNG,Oceania,Papua New Guinea,3/24/2020,,
PNG,Oceania,Papua New Guinea,3/25/2020,,
PNG,Oceania,Papua New Guinea,3/26/2020,,
PNG,Oceania,Papua New Guinea,3/27/2020,,
PNG,Oceania,Papua New Guinea,3/28/2020,,
PNG,Oceania,Papua New Guinea,3/29/2020,,
PNG,Oceania,Papua New Guinea,3/30/2020,,
PNG,Oceania,Papua New Guinea,3/31/2020,,
PNG,Oceania,Papua New Guinea,4/1/2020,,
PNG,Oceania,Papua New Guinea,4/2/2020,,
PNG,Oceania,Papua New Guinea,4/3/2020,,
PNG,Oceania,Papua New Guinea,4/4/2020,,
PNG,Oceania,Papua New Guinea,4/5/2020,,
PNG,Oceania,Papua New Guinea,4/6/2020,,
PNG,Oceania,Papua New Guinea,4/7/2020,,
PNG,Oceania,Papua New Guinea,4/8/2020,,
PNG,Oceania,Papua New Guinea,4/9/2020,,
PNG,Oceania,Papua New Guinea,4/10/2020,,
PNG,Oceania,Papua New Guinea,4/11/2020,,
PNG,Oceania,Papua New Guinea,4/12/2020,,
PNG,Oceania,Papua New Guinea,4/13/2020,,
PNG,Oceania,Papua New Guinea,4/14/2020,,
PNG,Oceania,Papua New Guinea,4/15/2020,,
PNG,Oceania,Papua New Guinea,4/16/2020,,
PNG,Oceania,Papua New Guinea,4/17/2020,,
PNG,Oceania,Papua New Guinea,4/18/2020,,
PNG,Oceania,Papua New Guinea,4/19/2020,,
PNG,Oceania,Papua New Guinea,4/20/2020,,
PNG,Oceania,Papua New Guinea,4/21/2020,,
PNG,Oceania,Papua New Guinea,4/22/2020,,
PNG,Oceania,Papua New Guinea,4/23/2020,,
PNG,Oceania,Papua New Guinea,4/24/2020,,
PNG,Oceania,Papua New Guinea,4/25/2020,,
PNG,Oceania,Papua New Guinea,4/26/2020,,
PNG,Oceania,Papua New Guinea,4/27/2020,,
PNG,Oceania,Papua New Guinea,4/28/2020,,
PNG,Oceania,Papua New Guinea,4/29/2020,,
PNG,Oceania,Papua New Guinea,4/30/2020,,
PNG,Oceania,Papua New Guinea,5/1/2020,,
PNG,Oceania,Papua New Guinea,5/2/2020,,
PNG,Oceania,Papua New Guinea,5/3/2020,,
PNG,Oceania,Papua New Guinea,5/4/2020,,
PNG,Oceania,Papua New Guinea,5/5/2020,,
PNG,Oceania,Papua New Guinea,5/6/2020,,
PNG,Oceania,Papua New Guinea,5/7/2020,,
PNG,Oceania,Papua New Guinea,5/8/2020,,
PNG,Oceania,Papua New Guinea,5/9/2020,,
PNG,Oceania,Papua New Guinea,5/10/2020,,
PNG,Oceania,Papua New Guinea,5/11/2020,,
PNG,Oceania,Papua New Guinea,5/12/2020,,
PNG,Oceania,Papua New Guinea,5/13/2020,,
PNG,Oceania,Papua New Guinea,5/14/2020,,
PNG,Oceania,Papua New Guinea,5/15/2020,,
PNG,Oceania,Papua New Guinea,5/16/2020,,
PNG,Oceania,Papua New Guinea,5/17/2020,,
PNG,Oceania,Papua New Guinea,5/18/2020,,
PNG,Oceania,Papua New Guinea,5/19/2020,,
PNG,Oceania,Papua New Guinea,5/20/2020,,
PNG,Oceania,Papua New Guinea,5/21/2020,,
PNG,Oceania,Papua New Guinea,5/22/2020,,
PNG,Oceania,Papua New Guinea,5/23/2020,,
PNG,Oceania,Papua New Guinea,5/24/2020,,
PNG,Oceania,Papua New Guinea,5/25/2020,,
PNG,Oceania,Papua New Guinea,5/26/2020,,
PNG,Oceania,Papua New Guinea,5/27/2020,,
PNG,Oceania,Papua New Guinea,5/28/2020,,
PNG,Oceania,Papua New Guinea,5/29/2020,,
PNG,Oceania,Papua New Guinea,5/30/2020,,
PNG,Oceania,Papua New Guinea,5/31/2020,,
PNG,Oceania,Papua New Guinea,6/1/2020,,
PNG,Oceania,Papua New Guinea,6/2/2020,,
PNG,Oceania,Papua New Guinea,6/3/2020,,
PNG,Oceania,Papua New Guinea,6/4/2020,,
PNG,Oceania,Papua New Guinea,6/5/2020,,
PNG,Oceania,Papua New Guinea,6/6/2020,,
PNG,Oceania,Papua New Guinea,6/7/2020,,
PNG,Oceania,Papua New Guinea,6/8/2020,,
PNG,Oceania,Papua New Guinea,6/9/2020,,
PNG,Oceania,Papua New Guinea,6/10/2020,,
PNG,Oceania,Papua New Guinea,6/11/2020,,
PNG,Oceania,Papua New Guinea,6/12/2020,,
PNG,Oceania,Papua New Guinea,6/13/2020,,
PNG,Oceania,Papua New Guinea,6/14/2020,,
PNG,Oceania,Papua New Guinea,6/15/2020,,
PNG,Oceania,Papua New Guinea,6/16/2020,,
PNG,Oceania,Papua New Guinea,6/17/2020,,
PNG,Oceania,Papua New Guinea,6/18/2020,,
PNG,Oceania,Papua New Guinea,6/19/2020,,
PNG,Oceania,Papua New Guinea,6/20/2020,,
PNG,Oceania,Papua New Guinea,6/21/2020,,
PNG,Oceania,Papua New Guinea,6/22/2020,,
PNG,Oceania,Papua New Guinea,6/23/2020,,
PNG,Oceania,Papua New Guinea,6/24/2020,,
PNG,Oceania,Papua New Guinea,6/25/2020,,
PNG,Oceania,Papua New Guinea,6/26/2020,,
PNG,Oceania,Papua New Guinea,6/27/2020,,
PNG,Oceania,Papua New Guinea,6/28/2020,,
PNG,Oceania,Papua New Guinea,6/29/2020,,
PNG,Oceania,Papua New Guinea,6/30/2020,,
PNG,Oceania,Papua New Guinea,7/1/2020,,
PNG,Oceania,Papua New Guinea,7/2/2020,,
PNG,Oceania,Papua New Guinea,7/3/2020,,
PNG,Oceania,Papua New Guinea,7/4/2020,,
PNG,Oceania,Papua New Guinea,7/5/2020,,
PNG,Oceania,Papua New Guinea,7/6/2020,,
PNG,Oceania,Papua New Guinea,7/7/2020,,
PNG,Oceania,Papua New Guinea,7/8/2020,,
PNG,Oceania,Papua New Guinea,7/9/2020,,
PNG,Oceania,Papua New Guinea,7/10/2020,,
PNG,Oceania,Papua New Guinea,7/11/2020,,
PNG,Oceania,Papua New Guinea,7/12/2020,,
PNG,Oceania,Papua New Guinea,7/13/2020,,
PNG,Oceania,Papua New Guinea,7/14/2020,,
PNG,Oceania,Papua New Guinea,7/15/2020,,
PNG,Oceania,Papua New Guinea,7/16/2020,,
PNG,Oceania,Papua New Guinea,7/17/2020,,
PNG,Oceania,Papua New Guinea,7/18/2020,,
PNG,Oceania,Papua New Guinea,7/19/2020,,
PNG,Oceania,Papua New Guinea,7/20/2020,,
PNG,Oceania,Papua New Guinea,7/21/2020,,
PNG,Oceania,Papua New Guinea,7/22/2020,,
PNG,Oceania,Papua New Guinea,7/23/2020,,
PNG,Oceania,Papua New Guinea,7/24/2020,,
PNG,Oceania,Papua New Guinea,7/25/2020,,
PNG,Oceania,Papua New Guinea,7/26/2020,,
PNG,Oceania,Papua New Guinea,7/27/2020,,
PNG,Oceania,Papua New Guinea,7/28/2020,,
PNG,Oceania,Papua New Guinea,7/29/2020,,
PNG,Oceania,Papua New Guinea,7/30/2020,,
PNG,Oceania,Papua New Guinea,7/31/2020,,
PNG,Oceania,Papua New Guinea,8/1/2020,,
PNG,Oceania,Papua New Guinea,8/2/2020,,
PNG,Oceania,Papua New Guinea,8/3/2020,,
PNG,Oceania,Papua New Guinea,8/4/2020,,
PNG,Oceania,Papua New Guinea,8/5/2020,,
PNG,Oceania,Papua New Guinea,8/6/2020,,
PNG,Oceania,Papua New Guinea,8/7/2020,,
PNG,Oceania,Papua New Guinea,8/8/2020,,
PNG,Oceania,Papua New Guinea,8/9/2020,,
PNG,Oceania,Papua New Guinea,8/10/2020,,
PNG,Oceania,Papua New Guinea,8/11/2020,,
PNG,Oceania,Papua New Guinea,8/12/2020,,
PNG,Oceania,Papua New Guinea,8/13/2020,,
PNG,Oceania,Papua New Guinea,8/14/2020,,
PNG,Oceania,Papua New Guinea,8/15/2020,,
PNG,Oceania,Papua New Guinea,8/16/2020,,
PNG,Oceania,Papua New Guinea,8/17/2020,,
PNG,Oceania,Papua New Guinea,8/18/2020,,
PNG,Oceania,Papua New Guinea,8/19/2020,,
PNG,Oceania,Papua New Guinea,8/20/2020,,
PNG,Oceania,Papua New Guinea,8/21/2020,,
PNG,Oceania,Papua New Guinea,8/22/2020,,
PNG,Oceania,Papua New Guinea,8/23/2020,,
PNG,Oceania,Papua New Guinea,8/24/2020,,
PNG,Oceania,Papua New Guinea,8/25/2020,,
PNG,Oceania,Papua New Guinea,8/26/2020,,
PNG,Oceania,Papua New Guinea,8/27/2020,,
PNG,Oceania,Papua New Guinea,8/28/2020,,
PNG,Oceania,Papua New Guinea,8/29/2020,,
PNG,Oceania,Papua New Guinea,8/30/2020,,
PNG,Oceania,Papua New Guinea,8/31/2020,,
PNG,Oceania,Papua New Guinea,9/1/2020,,
PNG,Oceania,Papua New Guinea,9/2/2020,,
PNG,Oceania,Papua New Guinea,9/3/2020,,
PNG,Oceania,Papua New Guinea,9/4/2020,,
PNG,Oceania,Papua New Guinea,9/5/2020,,
PNG,Oceania,Papua New Guinea,9/6/2020,,
PNG,Oceania,Papua New Guinea,9/7/2020,,
PNG,Oceania,Papua New Guinea,9/8/2020,,
PNG,Oceania,Papua New Guinea,9/9/2020,,
PNG,Oceania,Papua New Guinea,9/10/2020,,
PNG,Oceania,Papua New Guinea,9/11/2020,,
PNG,Oceania,Papua New Guinea,9/12/2020,,
PNG,Oceania,Papua New Guinea,9/13/2020,,
PNG,Oceania,Papua New Guinea,9/14/2020,,
PNG,Oceania,Papua New Guinea,9/15/2020,,
PNG,Oceania,Papua New Guinea,9/16/2020,,
PNG,Oceania,Papua New Guinea,9/17/2020,,
PNG,Oceania,Papua New Guinea,9/18/2020,,
PNG,Oceania,Papua New Guinea,9/19/2020,,
PNG,Oceania,Papua New Guinea,9/20/2020,,
PNG,Oceania,Papua New Guinea,9/21/2020,,
PNG,Oceania,Papua New Guinea,9/22/2020,,
PNG,Oceania,Papua New Guinea,9/23/2020,,
PNG,Oceania,Papua New Guinea,9/24/2020,,
PNG,Oceania,Papua New Guinea,9/25/2020,,
PNG,Oceania,Papua New Guinea,9/26/2020,,
PNG,Oceania,Papua New Guinea,9/27/2020,,
PNG,Oceania,Papua New Guinea,9/28/2020,,
PNG,Oceania,Papua New Guinea,9/29/2020,,
PNG,Oceania,Papua New Guinea,9/30/2020,,
PNG,Oceania,Papua New Guinea,10/1/2020,,
PNG,Oceania,Papua New Guinea,10/2/2020,,
PNG,Oceania,Papua New Guinea,10/3/2020,,
PNG,Oceania,Papua New Guinea,10/4/2020,,
PNG,Oceania,Papua New Guinea,10/5/2020,,
PNG,Oceania,Papua New Guinea,10/6/2020,,
PNG,Oceania,Papua New Guinea,10/7/2020,,
PNG,Oceania,Papua New Guinea,10/8/2020,,
PNG,Oceania,Papua New Guinea,10/9/2020,,
PNG,Oceania,Papua New Guinea,10/10/2020,,
PNG,Oceania,Papua New Guinea,10/11/2020,,
PNG,Oceania,Papua New Guinea,10/12/2020,,
PNG,Oceania,Papua New Guinea,10/13/2020,,
PNG,Oceania,Papua New Guinea,10/14/2020,,
PNG,Oceania,Papua New Guinea,10/15/2020,,
PNG,Oceania,Papua New Guinea,10/16/2020,,
PNG,Oceania,Papua New Guinea,10/17/2020,,
PNG,Oceania,Papua New Guinea,10/18/2020,,
PNG,Oceania,Papua New Guinea,10/19/2020,,
PNG,Oceania,Papua New Guinea,10/20/2020,,
PNG,Oceania,Papua New Guinea,10/21/2020,,
PNG,Oceania,Papua New Guinea,10/22/2020,,
PNG,Oceania,Papua New Guinea,10/23/2020,,
PNG,Oceania,Papua New Guinea,10/24/2020,,
PNG,Oceania,Papua New Guinea,10/25/2020,,
PNG,Oceania,Papua New Guinea,10/26/2020,,
PNG,Oceania,Papua New Guinea,10/27/2020,,
PNG,Oceania,Papua New Guinea,10/28/2020,,
PNG,Oceania,Papua New Guinea,10/29/2020,,
PNG,Oceania,Papua New Guinea,10/30/2020,,
PNG,Oceania,Papua New Guinea,10/31/2020,,
PNG,Oceania,Papua New Guinea,11/1/2020,,
PNG,Oceania,Papua New Guinea,11/2/2020,,
PNG,Oceania,Papua New Guinea,11/3/2020,,
PNG,Oceania,Papua New Guinea,11/4/2020,,
PNG,Oceania,Papua New Guinea,11/5/2020,,
PNG,Oceania,Papua New Guinea,11/6/2020,,
PNG,Oceania,Papua New Guinea,11/7/2020,,
PNG,Oceania,Papua New Guinea,11/8/2020,,
PNG,Oceania,Papua New Guinea,11/9/2020,,
PNG,Oceania,Papua New Guinea,11/10/2020,,
PNG,Oceania,Papua New Guinea,11/11/2020,,
PNG,Oceania,Papua New Guinea,11/12/2020,,
PNG,Oceania,Papua New Guinea,11/13/2020,,
PNG,Oceania,Papua New Guinea,11/14/2020,,
PNG,Oceania,Papua New Guinea,11/15/2020,,
PNG,Oceania,Papua New Guinea,11/16/2020,,
PNG,Oceania,Papua New Guinea,11/17/2020,,
PNG,Oceania,Papua New Guinea,11/18/2020,,
PNG,Oceania,Papua New Guinea,11/19/2020,,
PNG,Oceania,Papua New Guinea,11/20/2020,,
PNG,Oceania,Papua New Guinea,11/21/2020,,
PNG,Oceania,Papua New Guinea,11/22/2020,,
PNG,Oceania,Papua New Guinea,11/23/2020,,
PNG,Oceania,Papua New Guinea,11/24/2020,,
PNG,Oceania,Papua New Guinea,11/25/2020,,
PNG,Oceania,Papua New Guinea,11/26/2020,,
PNG,Oceania,Papua New Guinea,11/27/2020,,
PNG,Oceania,Papua New Guinea,11/28/2020,,
PNG,Oceania,Papua New Guinea,11/29/2020,,
PNG,Oceania,Papua New Guinea,11/30/2020,,
PNG,Oceania,Papua New Guinea,12/1/2020,,
PNG,Oceania,Papua New Guinea,12/2/2020,,
PNG,Oceania,Papua New Guinea,12/3/2020,,
PNG,Oceania,Papua New Guinea,12/4/2020,,
PNG,Oceania,Papua New Guinea,12/5/2020,,
PNG,Oceania,Papua New Guinea,12/6/2020,,
PNG,Oceania,Papua New Guinea,12/7/2020,,
PNG,Oceania,Papua New Guinea,12/8/2020,,
PNG,Oceania,Papua New Guinea,12/9/2020,,
PNG,Oceania,Papua New Guinea,12/10/2020,,
PNG,Oceania,Papua New Guinea,12/11/2020,,
PNG,Oceania,Papua New Guinea,12/12/2020,,
PNG,Oceania,Papua New Guinea,12/13/2020,,
PNG,Oceania,Papua New Guinea,12/14/2020,,
PNG,Oceania,Papua New Guinea,12/15/2020,,
PNG,Oceania,Papua New Guinea,12/16/2020,,
PNG,Oceania,Papua New Guinea,12/17/2020,,
PNG,Oceania,Papua New Guinea,12/18/2020,,
PNG,Oceania,Papua New Guinea,12/19/2020,,
PNG,Oceania,Papua New Guinea,12/20/2020,,
PNG,Oceania,Papua New Guinea,12/21/2020,,
PNG,Oceania,Papua New Guinea,12/22/2020,,
PNG,Oceania,Papua New Guinea,12/23/2020,,
PNG,Oceania,Papua New Guinea,12/24/2020,,
PNG,Oceania,Papua New Guinea,12/25/2020,,
PNG,Oceania,Papua New Guinea,12/26/2020,,
PNG,Oceania,Papua New Guinea,12/27/2020,,
PNG,Oceania,Papua New Guinea,12/28/2020,,
PNG,Oceania,Papua New Guinea,12/29/2020,,
PNG,Oceania,Papua New Guinea,12/30/2020,,
PNG,Oceania,Papua New Guinea,12/31/2020,,
PNG,Oceania,Papua New Guinea,1/1/2021,,
PNG,Oceania,Papua New Guinea,1/2/2021,,
PNG,Oceania,Papua New Guinea,1/3/2021,,
PNG,Oceania,Papua New Guinea,1/4/2021,,
PNG,Oceania,Papua New Guinea,1/5/2021,,
PNG,Oceania,Papua New Guinea,1/6/2021,,
PNG,Oceania,Papua New Guinea,1/7/2021,,
PNG,Oceania,Papua New Guinea,1/8/2021,,
PNG,Oceania,Papua New Guinea,1/9/2021,,
PNG,Oceania,Papua New Guinea,1/10/2021,,
PNG,Oceania,Papua New Guinea,1/11/2021,,
PNG,Oceania,Papua New Guinea,1/12/2021,,
PNG,Oceania,Papua New Guinea,1/13/2021,,
PNG,Oceania,Papua New Guinea,1/14/2021,,
PNG,Oceania,Papua New Guinea,1/15/2021,,
PNG,Oceania,Papua New Guinea,1/16/2021,,
PNG,Oceania,Papua New Guinea,1/17/2021,,
PNG,Oceania,Papua New Guinea,1/18/2021,,
PNG,Oceania,Papua New Guinea,1/19/2021,,
PNG,Oceania,Papua New Guinea,1/20/2021,,
PNG,Oceania,Papua New Guinea,1/21/2021,,
PNG,Oceania,Papua New Guinea,1/22/2021,,
PNG,Oceania,Papua New Guinea,1/23/2021,,
PNG,Oceania,Papua New Guinea,1/24/2021,,
PNG,Oceania,Papua New Guinea,1/25/2021,,
PNG,Oceania,Papua New Guinea,1/26/2021,,
PNG,Oceania,Papua New Guinea,1/27/2021,,
PNG,Oceania,Papua New Guinea,1/28/2021,,
PNG,Oceania,Papua New Guinea,1/29/2021,,
PNG,Oceania,Papua New Guinea,1/30/2021,,
PNG,Oceania,Papua New Guinea,1/31/2021,,
PNG,Oceania,Papua New Guinea,2/1/2021,,
PNG,Oceania,Papua New Guinea,2/2/2021,,
PNG,Oceania,Papua New Guinea,2/3/2021,,
PNG,Oceania,Papua New Guinea,2/4/2021,,
PNG,Oceania,Papua New Guinea,2/5/2021,,
PNG,Oceania,Papua New Guinea,2/6/2021,,
PNG,Oceania,Papua New Guinea,2/7/2021,,
PNG,Oceania,Papua New Guinea,2/8/2021,,
PNG,Oceania,Papua New Guinea,2/9/2021,,
PNG,Oceania,Papua New Guinea,2/10/2021,,
PNG,Oceania,Papua New Guinea,2/11/2021,,
PNG,Oceania,Papua New Guinea,2/12/2021,,
PNG,Oceania,Papua New Guinea,2/13/2021,,
PNG,Oceania,Papua New Guinea,2/14/2021,,
PNG,Oceania,Papua New Guinea,2/15/2021,,
PNG,Oceania,Papua New Guinea,2/16/2021,,
PNG,Oceania,Papua New Guinea,2/17/2021,,
PNG,Oceania,Papua New Guinea,2/18/2021,,
PNG,Oceania,Papua New Guinea,2/19/2021,,
PNG,Oceania,Papua New Guinea,2/20/2021,,
PNG,Oceania,Papua New Guinea,2/21/2021,,
PNG,Oceania,Papua New Guinea,2/22/2021,,
PNG,Oceania,Papua New Guinea,2/23/2021,,
PNG,Oceania,Papua New Guinea,2/24/2021,,
PNG,Oceania,Papua New Guinea,2/25/2021,,
PNG,Oceania,Papua New Guinea,2/26/2021,,
PNG,Oceania,Papua New Guinea,2/27/2021,,
PNG,Oceania,Papua New Guinea,2/28/2021,,
PNG,Oceania,Papua New Guinea,3/1/2021,,
PNG,Oceania,Papua New Guinea,3/2/2021,,
PNG,Oceania,Papua New Guinea,3/3/2021,,
PNG,Oceania,Papua New Guinea,3/4/2021,,
PNG,Oceania,Papua New Guinea,3/5/2021,,
PNG,Oceania,Papua New Guinea,3/6/2021,,
PNG,Oceania,Papua New Guinea,3/7/2021,,
PNG,Oceania,Papua New Guinea,3/8/2021,,
PNG,Oceania,Papua New Guinea,3/9/2021,,
PNG,Oceania,Papua New Guinea,3/10/2021,,
PNG,Oceania,Papua New Guinea,3/11/2021,,
PNG,Oceania,Papua New Guinea,3/12/2021,,
PNG,Oceania,Papua New Guinea,3/13/2021,,
PNG,Oceania,Papua New Guinea,3/14/2021,,
PNG,Oceania,Papua New Guinea,3/15/2021,,
PNG,Oceania,Papua New Guinea,3/16/2021,,
PNG,Oceania,Papua New Guinea,3/17/2021,,
PNG,Oceania,Papua New Guinea,3/18/2021,,
PNG,Oceania,Papua New Guinea,3/19/2021,,
PNG,Oceania,Papua New Guinea,3/20/2021,,
PNG,Oceania,Papua New Guinea,3/21/2021,,
PNG,Oceania,Papua New Guinea,3/22/2021,,
PNG,Oceania,Papua New Guinea,3/23/2021,,
PNG,Oceania,Papua New Guinea,3/24/2021,,
PNG,Oceania,Papua New Guinea,3/25/2021,,
PNG,Oceania,Papua New Guinea,3/26/2021,,
PNG,Oceania,Papua New Guinea,3/27/2021,,
PNG,Oceania,Papua New Guinea,3/28/2021,,
PNG,Oceania,Papua New Guinea,3/29/2021,0,
PNG,Oceania,Papua New Guinea,3/30/2021,,
PNG,Oceania,Papua New Guinea,3/31/2021,,
PNG,Oceania,Papua New Guinea,4/1/2021,,
PNG,Oceania,Papua New Guinea,4/2/2021,,
PNG,Oceania,Papua New Guinea,4/3/2021,,
PNG,Oceania,Papua New Guinea,4/4/2021,250,
PNG,Oceania,Papua New Guinea,4/5/2021,,
PNG,Oceania,Papua New Guinea,4/6/2021,,
PNG,Oceania,Papua New Guinea,4/7/2021,,
PNG,Oceania,Papua New Guinea,4/8/2021,,
PNG,Oceania,Papua New Guinea,4/9/2021,,
PNG,Oceania,Papua New Guinea,4/10/2021,,
PNG,Oceania,Papua New Guinea,4/11/2021,1081,
PNG,Oceania,Papua New Guinea,4/12/2021,,
PNG,Oceania,Papua New Guinea,4/13/2021,,
PNG,Oceania,Papua New Guinea,4/14/2021,,
PNG,Oceania,Papua New Guinea,4/15/2021,,
PNG,Oceania,Papua New Guinea,4/16/2021,,
PNG,Oceania,Papua New Guinea,4/17/2021,,
PNG,Oceania,Papua New Guinea,4/18/2021,,
PNG,Oceania,Papua New Guinea,4/19/2021,,
PNG,Oceania,Papua New Guinea,4/20/2021,,
PNG,Oceania,Papua New Guinea,4/21/2021,,
PNG,Oceania,Papua New Guinea,4/22/2021,,
PNG,Oceania,Papua New Guinea,4/23/2021,,
PNG,Oceania,Papua New Guinea,4/24/2021,,
PNG,Oceania,Papua New Guinea,4/25/2021,2900,
PNG,Oceania,Papua New Guinea,4/26/2021,,
PNG,Oceania,Papua New Guinea,4/27/2021,,
PNG,Oceania,Papua New Guinea,4/28/2021,,
PNG,Oceania,Papua New Guinea,4/29/2021,,
PNG,Oceania,Papua New Guinea,4/30/2021,,
PRY,South America,Paraguay,3/7/2020,,
PRY,South America,Paraguay,3/8/2020,,
PRY,South America,Paraguay,3/9/2020,,
PRY,South America,Paraguay,3/10/2020,,
PRY,South America,Paraguay,3/11/2020,,
PRY,South America,Paraguay,3/12/2020,,
PRY,South America,Paraguay,3/13/2020,,
PRY,South America,Paraguay,3/14/2020,,
PRY,South America,Paraguay,3/15/2020,,
PRY,South America,Paraguay,3/16/2020,,
PRY,South America,Paraguay,3/17/2020,,
PRY,South America,Paraguay,3/18/2020,,
PRY,South America,Paraguay,3/19/2020,,
PRY,South America,Paraguay,3/20/2020,,
